PersonX asks PersonY to check a ballgame  HinderedBy  [GEN]	PersonX doesn't know where PersonY lies
PersonX is sharp  xIntent  [GEN]	none
PersonX runs 10 miles  xAttr  [GEN]	strong
PersonX attends an international congress  xReact  [GEN]	satisfied
PersonX helps PersonY choose a site  xNeed  [GEN]	to know the website's users
PersonX looks at PersonY's eyes  xIntent  [GEN]	to know what person y looks at
PersonX notices a white butterfly  xEffect  [GEN]	none
PersonX destroys some electronics  xAttr  [GEN]	criminal
PersonX bought a cake  xEffect  [GEN]	becomes more satisfied
PersonX posts it on the Internet  xAttr  [GEN]	social
PersonX takes an architectural tour  HinderedBy  [GEN]	There is no room.
PersonX recognizes PersonY's wishes  xEffect  [GEN]	none
PersonX decides to go to the park  xIntent  [GEN]	to enjoy their trip and fun
PersonX attends class  xIntent  [GEN]	to help his classmates
PersonX decides to be generous  xIntent  [GEN]	to share
PersonX meets two new friends  xAttr  [GEN]	content
PersonX suggests alternative  HinderedBy  [GEN]	there are no ideas as of now
PersonX agrees to move in with PersonY  xAttr  [GEN]	happy
PersonX posts on PersonY's journal  xAttr  [GEN]	determined
PersonX runs on a treadmill  xAttr  [GEN]	athletic
PersonX does drugs  xReact  [GEN]	guilty about things
PersonX gets really mad  xEffect  [GEN]	shouts in pain
PersonX reads the next chapter  xReact  [GEN]	excited
PersonX faints in PersonY's presence  xReact  [GEN]	angry
PersonX does not like to show anger  xAttr  [GEN]	resentful
PersonX kisses PersonY on the cheek  xReact  [GEN]	loving
PersonX cleans up the leaves  xIntent  [GEN]	to clear the driveway from dirtyness
PersonX adopts a child  HinderedBy  [GEN]	PersonX does not have a spouse ready to adopt.
PersonX loses her suitcase  xReact  [GEN]	excited
PersonX reacts to police officer  xWant  [GEN]	to express thoughts over them
PersonX loses her fortune  xWant  [GEN]	to try again
PersonX has a nightmare about what PersonY said  xWant  [GEN]	to scream in pain
PersonX tells PersonY to stop  xIntent  [GEN]	to tell person to stop
PersonX edits PersonY's manuscript  HinderedBy  [GEN]	PersonX forgot the script.
PersonX avoids taking action  xReact  [GEN]	less worried
PersonX really loses it  xAttr  [GEN]	lazy
PersonX helps person Y with his work  xIntent  [GEN]	to make PersonY happy
PersonX has a reputation for philanthropy  xWant  [GEN]	to go to a church
PersonX shows PersonY something  xEffect  [GEN]	gets slapped
PersonX found PersonY annoying  xWant  [GEN]	to make fun of them
PersonX and PersonY have good chemistry  xReact  [GEN]	productive
PersonX values PersonY’s relationship  xEffect  [GEN]	to be responsible to other person's relationship
