PersonX announces his party  xIntent  [GEN]	to be the center of attention
PersonX heads into the room  xReact  [GEN]	confident
PersonX asks PersonY to check a ballgame  HinderedBy  [GEN]	PersonX is afraid to ask PersonY to check a ballgame
PersonX is sharp  xIntent  [GEN]	to be the best
PersonX runs 10 miles  xAttr  [GEN]	athletic
PersonX attends an international congress  xReact  [GEN]	excited
PersonX helps PersonY choose a site  xNeed  [GEN]	to be in the mood to help
PersonX looks at PersonY's eyes  xIntent  [GEN]	to see PersonY's eyes
PersonX notices a white butterfly  xEffect  [GEN]	takes the butterfly to her house
PersonX destroys some electronics  xAttr  [GEN]	irresponsible
PersonX bought a cake  xEffect  [GEN]	is happy
PersonX posts it on the Internet  xAttr  [GEN]	witty
PersonX takes an architectural tour  HinderedBy  [GEN]	PersonX is afraid of heights
PersonX recognizes PersonY's wishes  xEffect  [GEN]	agrees to help PersonY
PersonX decides to go to the park  xIntent  [GEN]	to be in nature
PersonX attends class  xIntent  [GEN]	to be healthy
PersonX decides to be generous  xIntent  [GEN]	to be kind
PersonX meets two new friends  xAttr  [GEN]	likable
PersonX suggests alternative  HinderedBy  [GEN]	PersonX doesn't want to do anything
PersonX agrees to move in with PersonY  xAttr  [GEN]	dependable
PersonX posts on PersonY's journal  xAttr  [GEN]	a good friend
PersonX runs on a treadmill  xAttr  [GEN]	fit
PersonX does drugs  xReact  [GEN]	powerful
PersonX gets really mad  xEffect  [GEN]	gets a headache
PersonX reads the next chapter  xReact  [GEN]	challenged
PersonX faints in PersonY's presence  xReact  [GEN]	panicked
PersonX does not like to show anger  xAttr  [GEN]	a peaceful person
PersonX kisses PersonY on the cheek  xReact  [GEN]	excited
PersonX cleans up the leaves  xIntent  [GEN]	to make the garden look nice
PersonX adopts a child  HinderedBy  [GEN]	PersonX can't find a baby-sitter
PersonX loses her suitcase  xReact  [GEN]	upset
PersonX reacts to police officer  xWant  [GEN]	to get away from the police officer
PersonX loses her fortune  xWant  [GEN]	to find it
PersonX has a nightmare about what PersonY said  xWant  [GEN]	to tell PersonY to stop talking
PersonX tells PersonY to stop  xIntent  [GEN]	to stop PersonY from doing something
PersonX edits PersonY's manuscript  HinderedBy  [GEN]	PersonX is too busy to do it
PersonX avoids taking action  xReact  [GEN]	relaxed
PersonX really loses it  xAttr  [GEN]	crazy
PersonX helps person Y with his work  xIntent  [GEN]	to help person Y
PersonX has a reputation for philanthropy  xWant  [GEN]	to be a philanthropist
PersonX shows PersonY something  xEffect  [GEN]	is thanked by PersonY
PersonX found PersonY annoying  xWant  [GEN]	to leave PersonY
PersonX and PersonY have good chemistry  xReact  [GEN]	excited
PersonX values PersonY’s relationship  xEffect  [GEN]	and PersonY are a couple
