PersonX stops by PersonY's  because PersonX wanted  [GEN]	to see PersonY
PersonX can't believe what he or she sees  can be hindered by  [GEN]	they're still dreaming
PersonX can clearly grasp it  so, PersonX is seen as  [GEN]	smart
PersonX tells PersonY to keep it down  because PersonX wanted  [GEN]	to make sure PersonY is still safe
PersonX launches the business  can be hindered by  [GEN]	PersonX is leaving
PersonX maintains a high learning rate  can be hindered by  [GEN]	PersonX doesn't have any students
PersonX posts his thoughts online  can be hindered by  [GEN]	PersonX is too busy to post his thoughts online
PersonX and PersonY form a partnership  because PersonX wanted  [GEN]	to be a partner
PersonX tries something he or she has never done before  so, PersonX is seen as  [GEN]	adventurous
PersonX is a professor of psychology  can be hindered by  [GEN]	PersonX is not psychology
PersonX agrees to the contract  because PersonX wanted  [GEN]	to have a good relationship with Jamie
PersonX was disappointed in PersonY  as a result, PersonX  [GEN]	feels sad
PersonX stops a bomb from going off  can be hindered by  [GEN]	PersonX can't find the bomb
PersonX is about to go somewhere  so, PersonX is seen as  [GEN]	adventurous
PersonX introduces PersonY to the correct date  as a result, PersonX feels  [GEN]	concerned
PersonX sings in a band  as a result, PersonX wants  [GEN]	to sing more
PersonX makes a bargain  as a result, PersonX wants  [GEN]	to make more money
PersonX does not want to drink  as a result, PersonX  [GEN]	eats cereal
PersonX takes things literally  as a result, PersonX wants  [GEN]	to be crazy
PersonX is made a partner  as a result, PersonX  [GEN]	is happy
PersonX says no to a drink  so, PersonX is seen as  [GEN]	a drink-taster
PersonX likes both of these examples  because PersonX wanted  [GEN]	to be an expert
PersonX pulls the car over  so, PersonX is seen as  [GEN]	reckless
PersonX visits with a feeling of reunion  but before, PersonX needed  [GEN]	to feel close to someone
PersonX stays for coffee  can be hindered by  [GEN]	PersonX is afraid of coffee
PersonX dresses as Batman  as a result, PersonX feels  [GEN]	brave
PersonX wants PersonY to know  so, PersonX is seen as  [GEN]	persuasive
PersonX agrees to testify against PersonY  but before, PersonX needed  [GEN]	to be willing to testify
PersonX is constantly excited  as a result, PersonX  [GEN]	is happy
"PersonX is ""alone and grumbling""  as a result, PersonX feels  [GEN]"	lonely
PersonX deals with PersonY in person  can be hindered by  [GEN]	PersonX doesn't have any friends
PersonX faces the press  because PersonX wanted  [GEN]	to make a public statement
PersonX puts away his suitcase  as a result, PersonX  [GEN]	is less angry
PersonX’s friend is arrested  as a result, PersonX feels  [GEN]	upset
PersonX repairs an appliance  as a result, PersonX  [GEN]	is praised by the customer
PersonX paints a pretty picture  but before, PersonX needed  [GEN]	to be interested in painting
PersonX demonstrates a photo  as a result, PersonX feels  [GEN]	proud
PersonX loses his wallet  as a result, PersonX  [GEN]	is frustrated
PersonX found an old picture  can be hindered by  [GEN]	PersonX is allergic to pictures
PersonX posts a note on PersonY's door  can be hindered by  [GEN]	PersonX is too shy to talk to PersonY
PersonX goes to the Halloween party  can be hindered by  [GEN]	PersonX is not allowed to go to the Halloween party
PersonX starts to feel sorry  as a result, PersonX  [GEN]	feels better
PersonX speaks calmly to PersonY  but before, PersonX needed  [GEN]	to be willing to be friendly
PersonX celebrates PersonY's success  can be hindered by  [GEN]	PersonX doesn't believe in PersonY
PersonX drives over personY’s toes  so, PersonX is seen as  [GEN]	careless
PersonX types out the proposal  as a result, PersonX feels  [GEN]	excited
PersonX spreads the news  as a result, PersonX  [GEN]	becomes a better reporter
PersonX thinks about imprisonment  as a result, PersonX feels  [GEN]	uncomfortable
PersonX kisses PersonY's mouth  because PersonX wanted  [GEN]	to show PersonY that he loves him
PersonX makes a three-point turn  can be hindered by  [GEN]	PersonX is afraid to go fast
PersonX contributes to household tasks  as a result, PersonX wants  [GEN]	to help his neighbors
PersonX is a big talker  as a result, PersonX  [GEN]	is listened to
PersonX tells PersonY about his son  so, PersonX is seen as  [GEN]	sensitive
PersonX explores PersonY’s body  because PersonX wanted  [GEN]	to be closer to PersonY
PersonX participates in a talent show  but before, PersonX needed  [GEN]	to perform
PersonX makes a reasonable suggestion  so, PersonX is seen as  [GEN]	persuasive
PersonX accepts a dinner invitation from PersonY  so, PersonX is seen as  [GEN]	friendly
PersonX announces his party  because PersonX wanted  [GEN]	to have fun
PersonX heads into the room  as a result, PersonX feels  [GEN]	relaxed
PersonX asks PersonY to check a ballgame  can be hindered by  [GEN]	PersonX doesn't have any balls
PersonX is sharp  because PersonX wanted  [GEN]	to be strong
PersonX runs 10 miles  so, PersonX is seen as  [GEN]	athletic
PersonX attends an international congress  as a result, PersonX feels  [GEN]	nervous
PersonX helps PersonY choose a site  but before, PersonX needed  [GEN]	to have an idea
PersonX looks at PersonY's eyes  because PersonX wanted  [GEN]	to understand PersonY
PersonX notices a white butterfly  as a result, PersonX  [GEN]	likes butterflies
PersonX destroys some electronics  so, PersonX is seen as  [GEN]	careless
PersonX bought a cake  as a result, PersonX  [GEN]	enjoys the cake
PersonX posts it on the Internet  so, PersonX is seen as  [GEN]	a nice person
PersonX takes an architectural tour  can be hindered by  [GEN]	PersonX can't find the right book
PersonX recognizes PersonY's wishes  as a result, PersonX  [GEN]	is glad that PersonY is okay
PersonX decides to go to the park  because PersonX wanted  [GEN]	to be alone
PersonX attends class  because PersonX wanted  [GEN]	to be a part of a group
PersonX decides to be generous  because PersonX wanted  [GEN]	to help people
PersonX meets two new friends  so, PersonX is seen as  [GEN]	friendly
PersonX suggests alternative  can be hindered by  [GEN]	PersonX is afraid to speak up
PersonX agrees to move in with PersonY  so, PersonX is seen as  [GEN]	friendly
PersonX posts on PersonY's journal  so, PersonX is seen as  [GEN]	interesting
PersonX runs on a treadmill  so, PersonX is seen as  [GEN]	strong
PersonX does drugs  as a result, PersonX feels  [GEN]	content
PersonX gets really mad  as a result, PersonX  [GEN]	gets a concussion
PersonX reads the next chapter  as a result, PersonX feels  [GEN]	motivated
PersonX faints in PersonY's presence  as a result, PersonX feels  [GEN]	sad
PersonX does not like to show anger  so, PersonX is seen as  [GEN]	non-violent
PersonX kisses PersonY on the cheek  as a result, PersonX feels  [GEN]	friendly
PersonX cleans up the leaves  because PersonX wanted  [GEN]	to be neat
PersonX adopts a child  can be hindered by  [GEN]	PersonX can't afford the adoption fee
PersonX loses her suitcase  as a result, PersonX feels  [GEN]	disappointed
PersonX reacts to police officer  as a result, PersonX wants  [GEN]	to be a police officer
PersonX loses her fortune  as a result, PersonX wants  [GEN]	to find her fortune
PersonX has a nightmare about what PersonY said  as a result, PersonX wants  [GEN]	to see PersonY
PersonX tells PersonY to stop  because PersonX wanted  [GEN]	to keep PersonY from falling down
PersonX edits PersonY's manuscript  can be hindered by  [GEN]	PersonX is not working on the manuscript
PersonX avoids taking action  as a result, PersonX feels  [GEN]	in control
PersonX really loses it  so, PersonX is seen as  [GEN]	stupid
PersonX helps person Y with his work  because PersonX wanted  [GEN]	to help person Y
PersonX has a reputation for philanthropy  as a result, PersonX wants  [GEN]	to support charities
PersonX shows PersonY something  as a result, PersonX  [GEN]	is congratulated by PersonY
PersonX found PersonY annoying  as a result, PersonX wants  [GEN]	to be alone
PersonX and PersonY have good chemistry  as a result, PersonX feels  [GEN]	happy
PersonX values PersonY’s relationship  as a result, PersonX  [GEN]	and PersonY are in love
