PersonX goes to the doctor's  HinderedBy  [GEN]	PersonX is afraid of
PersonX has an ovation  xEffect  [GEN]	is praised by his friends
PersonX spends time with family  xAttr  [GEN]	close to his family
PersonX watches a basketball game  xAttr  [GEN]	a sports fan
PersonX sits forward  xEffect  [GEN]	is a better student
PersonX asks to join PersonY's group  xIntent  [GEN]	to be part
PersonX sets fire to a car  xEffect  [GEN]	is fined
PersonX and PersonY get reacquainted  xIntent  [GEN]	to be closer
PersonX watches a car drive away  xAttr  [GEN]	curious
PersonX always says good night  xNeed  [GEN]	to be nice to people
PersonX is drawn to the fire  xEffect  [GEN]	is happy
PersonX goes to the doctor's  xAttr  [GEN]	a doctor
PersonX doesn't kill anyone  HinderedBy  [GEN]	PersonX is a pacifist
PersonX wants to be appreciated  xReact  [GEN]	excited
PersonX gets the answer  xEffect  [GEN]	is happy
PersonX buys PersonY's favorite drink  xAttr  [GEN]	a good friend
PersonX is short of cash  xAttr  [GEN]	poor
PersonX takes PersonY in hand  xReact  [GEN]	confident
PersonX spends time on task  xAttr  [GEN]	dedicated
PersonX kills some animals  xIntent  [GEN]	to be a good person
PersonX calls personX  xWant  [GEN]	to talk to personX
PersonX brings back a friend  xAttr  [GEN]	friendly
PersonX is really working  xEffect  [GEN]	is happy
PersonX brings back an old friend  xReact  [GEN]	happy
PersonX's boss prefers the new project  xEffect  [GEN]	is happy with the new
PersonX gets an agent  xNeed  [GEN]	to apply
PersonX listens to the world  xWant  [GEN]	to be a world traveler
PersonX smiles at me  HinderedBy  [GEN]	PersonX is too shy to smile
PersonX returns to the restaurant  HinderedBy  [GEN]	PersonX is still in the
PersonX enjoys solving puzzles  xIntent  [GEN]	to solve puzzles
PersonX is brought before the people  xIntent  [GEN]	to be a leader
PersonX begins again  xReact  [GEN]	excited
PersonX went to the car dealer  xAttr  [GEN]	a good driver
PersonX looks over a list  xAttr  [GEN]	smart
PersonX reads about the letter  xReact  [GEN]	surprised
PersonX uses computers  HinderedBy  [GEN]	PersonX is afraid of computers
PersonX starts over  xReact  [GEN]	excited
PersonX wears new shoes to work  xAttr  [GEN]	fashionable
PersonX continues on her way  xIntent  [GEN]	to finish her project
PersonX moves to China  xAttr  [GEN]	adventurous
PersonX tries a cup of coffee  xReact  [GEN]	happy
PersonX tells PersonY about a very exciting event  HinderedBy  [GEN]	PersonX
PersonX employs a clown  HinderedBy  [GEN]	PersonX is afraid of clowns
PersonX remembers his roots  HinderedBy  [GEN]	PersonX is too busy to remember
PersonX wins Employee of the Year  xNeed  [GEN]	to win the award
PersonX offers a hand of friendship  xAttr  [GEN]	friendly
PersonX answers a telephone  HinderedBy  [GEN]	PersonX is afraid to answer the
PersonX fixes the place  xAttr  [GEN]	helpful
PersonX bathes a child  xAttr  [GEN]	a good parent
PersonX agrees to send PersonY an e-mail  xAttr  [GEN]	nice
PersonX chooses a great place to visit  xNeed  [GEN]	to have a good idea
PersonX is buried in an avalanche  xWant  [GEN]	to get out
PersonX needs to find a parking space  xIntent  [GEN]	to be able to
PersonX continues on her way  HinderedBy  [GEN]	PersonX is too tired to
PersonX fills a broken glass with wine  xWant  [GEN]	to drink wine
PersonX gets a kick out of bhangra music  xWant  [GEN]	to play
PersonX lets PersonY change  xIntent  [GEN]	to be more independent
PersonX looks at something quickly  xReact  [GEN]	excited
PersonX loves cake  xEffect  [GEN]	is a cake lover
PersonX prepares to get out of the tub  xReact  [GEN]	excited
PersonX tells about PersonY's interests  xWant  [GEN]	to be a good friend
PersonX invites PersonY to go somewhere  xNeed  [GEN]	to be able to go
PersonX answers her purpose  HinderedBy  [GEN]	PersonX is too busy to answer
PersonX saw an eclipse  xAttr  [GEN]	curious
PersonX gets it into his head  xIntent  [GEN]	to be a leader
PersonX enjoys sleeping in her bed  HinderedBy  [GEN]	PersonX is afraid of
PersonX becomes a guest  xEffect  [GEN]	is happy
PersonX has an ovation  xReact  [GEN]	happy
PersonX reads a handwritten note  xReact  [GEN]	surprised
PersonX tells PersonY to trust her  xIntent  [GEN]	to be trusted
PersonX enjoys hearing PersonY tell a story  xWant  [GEN]	to hear the story
PersonX makes the same mistakes  xEffect  [GEN]	is not liked
PersonX meets a person in church  xReact  [GEN]	surprised
PersonX likes to perform  xIntent  [GEN]	to be a performer
PersonX has to fly a kite  xReact  [GEN]	excited
PersonX uses contraception  xEffect  [GEN]	is pregnant
PersonX does not like chewing gum  xEffect  [GEN]	is allergic to gum
PersonX claims to have forgiven PersonY  xAttr  [GEN]	sincere
PersonX tells PersonY about a very exciting event  xEffect  [GEN]	is happy
PersonX is too drunk to walk  xWant  [GEN]	to be sober
PersonX and PersonY’s times cross  xWant  [GEN]	to be on
PersonX eats free bread  xEffect  [GEN]	is full
PersonX gets out of the classroom  xReact  [GEN]	excited
PersonX re-arranges the living room  xIntent  [GEN]	to have a
PersonX studies different opinions  xWant  [GEN]	to be different
PersonX gets out of the classroom  xIntent  [GEN]	to be independent
PersonX consults her mentor  xWant  [GEN]	to be more like her mentor
PersonX makes PersonY breakfast  HinderedBy  [GEN]	PersonX is sick
PersonX is self-sufficient  HinderedBy  [GEN]	PersonX is too busy to
PersonX checks the garage  HinderedBy  [GEN]	PersonX is afraid of the garage
PersonX withdraws $800 from the bank  HinderedBy  [GEN]	PersonX is
PersonX remembers how PersonY smiled  xEffect  [GEN]	is happy
PersonX helps PersonY lose weight  xReact  [GEN]	happy
PersonX becomes a stranger  xEffect  [GEN]	is lonely
PersonX wins the medal  xNeed  [GEN]	to be in the top 10
PersonX sits by the fire  xIntent  [GEN]	to be warm
PersonX becomes a yoga instructor  xReact  [GEN]	excited
PersonX is a very good worker  xAttr  [GEN]	a good leader
PersonX and PersonY plans to leave together  xIntent  [GEN]	to be with
PersonX becomes a stranger  xAttr  [GEN]	shy
PersonX saves the doctor  xReact  [GEN]	relieved
PersonX practices card tricks  xNeed  [GEN]	to be practicing
PersonX asks to be defended  xAttr  [GEN]	brave
PersonX drives to her sister's house  xReact  [GEN]	happy
PersonX is self-sufficient  xNeed  [GEN]	to have enough money
PersonX races in a car  xIntent  [GEN]	to be a car driver
PersonX takes a diploma  xReact  [GEN]	proud
PersonX is an auto mechanic  xNeed  [GEN]	to have a job
PersonX recedes and has a second child  xEffect  [GEN]	is happy
PersonX wants to give up smoking  xEffect  [GEN]	is a smoker
PersonX tells PersonY that he still loves her  xIntent  [GEN]	to be
PersonX announces PersonY as their successor  xEffect  [GEN]	is congratulated by PersonY
PersonX holds up a gun  xIntent  [GEN]	to protect himself
PersonX explains her fears  HinderedBy  [GEN]	PersonX is afraid of making her
PersonX helps PersonY in a bind  xAttr  [GEN]	a good friend
PersonX wins the medal  xReact  [GEN]	proud
PersonX watches her birthday cake collapse  xWant  [GEN]	to buy a new cake
PersonX gets in trouble again  HinderedBy  [GEN]	PersonX is not allowed to
PersonX is about to marry PersonY  xAttr  [GEN]	romantic
PersonX runs a hand over PersonY's body  xNeed  [GEN]	to be near
PersonX does not return the book  xEffect  [GEN]	is upset
PersonX does his laundry  xAttr  [GEN]	neat
PersonX studies different opinions  xEffect  [GEN]	is a different person
PersonX plans to go to the zoo  xEffect  [GEN]	is happy to go
PersonX dresses in a silly outfit  xIntent  [GEN]	to be silly
PersonX and PersonY share milk  HinderedBy  [GEN]	PersonX is allergic to
PersonX invites PersonY to go somewhere  xWant  [GEN]	to go to the party
PersonX sits down at a pub  xEffect  [GEN]	is drunk
PersonX manages a business  xAttr  [GEN]	smart
PersonX prefers animals to humans  xWant  [GEN]	to be a good person
PersonX does not brush his teeth  xReact  [GEN]	irritated
PersonX decides to punish PersonY  xAttr  [GEN]	aggressive
PersonX visits a cemetery  xReact  [GEN]	sad
PersonX has a picnic with his family  xAttr  [GEN]	a good son
PersonX gets a new perspective  xNeed  [GEN]	to be curious
PersonX finds out PersonY’s story  xReact  [GEN]	surprised
PersonX becomes very angry  xAttr  [GEN]	angry
PersonX buys PersonY a plant  HinderedBy  [GEN]	PersonX can't find
PersonX accepts a deal  HinderedBy  [GEN]	PersonX is not allowed to work
PersonX tries to prove PersonY is right  xAttr  [GEN]	persuasive
PersonX eats at a restaurant  HinderedBy  [GEN]	PersonX is allergic to food
PersonX becomes wise to PersonY's ways  xReact  [GEN]	wise
PersonX orders some coffee  xReact  [GEN]	happy
PersonX meets a person in church  xWant  [GEN]	to talk to the person
PersonX tries to make PersonY laugh  xEffect  [GEN]	is happy
PersonX makes a model airplane  xReact  [GEN]	excited
PersonX talks about art  xNeed  [GEN]	to be interested in art
PersonX offers a hand of friendship  xIntent  [GEN]	to be a good friend
PersonX has cash flow problems  HinderedBy  [GEN]	PersonX is not allowed to
PersonX brings PersonY his paycheck  xWant  [GEN]	to be a good employee
PersonX is very good at her job  xWant  [GEN]	to be a good employee
PersonX decided to go to war  xEffect  [GEN]	is in a war
PersonX begins again  xIntent  [GEN]	to be a better person
PersonX has discovered enough  xAttr  [GEN]	smart
PersonX's family talks to her  xEffect  [GEN]	is happy
PersonX uses PersonY’s tools  xReact  [GEN]	helpful
PersonX re-arranges the living room  xNeed  [GEN]	to have the right
PersonX and PersonY get reacquainted  xNeed  [GEN]	to ask PersonY
PersonX falls down while PersonY laughs  xReact  [GEN]	embarrassed
PersonX asks for an omelette  xIntent  [GEN]	to eat
PersonX seeks out advice  HinderedBy  [GEN]	PersonX is too shy to ask
PersonX explains the point  xAttr  [GEN]	smart
PersonX flies out the door  xIntent  [GEN]	to be free
PersonX is going to have a date  HinderedBy  [GEN]	PersonX is too
PersonX enjoys sleeping in her bed  xReact  [GEN]	relaxed
PersonX experiences a moment of joy  HinderedBy  [GEN]	PersonX is sad
PersonX discovers a mathematical formula  xWant  [GEN]	to use the formula
PersonX tells PersonY the password  xAttr  [GEN]	smart
PersonX helps PersonY with her speech  xWant  [GEN]	to be a good speaker
PersonX fills a broken glass with wine  HinderedBy  [GEN]	PersonX is allergic
PersonX and PersonY cook some fish  HinderedBy  [GEN]	PersonX is allergic
PersonX talks to one of the players  xWant  [GEN]	to play with the other
PersonX drinks beer in the kitchen  xReact  [GEN]	relaxed
PersonX has an urge to run  xIntent  [GEN]	to be fit
PersonX fails to order the tires  xReact  [GEN]	frustrated
PersonX realizes what it means  xEffect  [GEN]	is happy
PersonX works with other people  xAttr  [GEN]	friendly
PersonX controls her  HinderedBy  [GEN]	PersonX is too shy to control her
PersonX pays to see a movie  xEffect  [GEN]	is happy
PersonX throws PersonY the bone  HinderedBy  [GEN]	PersonX is afraid to
PersonX spends time on task  HinderedBy  [GEN]	PersonX is too tired to
PersonX hires a boat  xReact  [GEN]	excited
PersonX uses her smart mouth  xAttr  [GEN]	smart
PersonX has an ovation  HinderedBy  [GEN]	PersonX is too shy to
PersonX accepts PersonX's purpose  xEffect  [GEN]	is happy
PersonX works at a hotel  xEffect  [GEN]	is a hotel manager
PersonX searches his pockets  xWant  [GEN]	to find money
PersonX finds time for reading  xNeed  [GEN]	to be interested in reading
PersonX manages to get out of jail  xAttr  [GEN]	responsible
PersonX wins a game of cards  xEffect  [GEN]	wins the game
PersonX employs a clown  xEffect  [GEN]	is praised by his friends
PersonX finishes the game  HinderedBy  [GEN]	PersonX is too tired to play
PersonX watches a car drive away  xReact  [GEN]	scared
PersonX teaches diligently  xIntent  [GEN]	to be a good teacher
PersonX watches the flowers die  xWant  [GEN]	to see the flowers
PersonX enjoys sleeping in her bed  xNeed  [GEN]	to be able to sleep
PersonX understands the target  xWant  [GEN]	to shoot the target
PersonX has a picnic with his family  xReact  [GEN]	relaxed
PersonX reads this poem  HinderedBy  [GEN]	PersonX is too tired to read
PersonX calls the cat  xWant  [GEN]	to apologize
PersonX behaves in a tactless manner  xReact  [GEN]	irritated
PersonX considers the other person’s needs  xWant  [GEN]	to be a
PersonX wanted to fight PersonY  xAttr  [GEN]	competitive
PersonX reads a recipe  HinderedBy  [GEN]	PersonX is too busy to cook
PersonX objects to PersonY’s rudeness  xIntent  [GEN]	to
PersonX asks for PersonY's car keys  xWant  [GEN]	to drive PersonY
PersonX takes refuge in work  xIntent  [GEN]	to be productive
PersonX hosts a meal  xIntent  [GEN]	to be a good host
PersonX works as a sous-chef  xNeed  [GEN]	to be a
PersonX dresses up for her old college buddies  xReact  [GEN]	excited
PersonX opens a firefighting school  xEffect  [GEN]	learns to fire
PersonX writes a beautiful poem  xIntent  [GEN]	to express her feelings
PersonX gets PersonY out of a bind  xReact  [GEN]	angry
PersonX controls her  xAttr  [GEN]	strong
PersonX jumps into the volcano  xWant  [GEN]	to get out of the volcano
PersonX takes on the PersonY case  HinderedBy  [GEN]	PersonX is too
PersonX learns that PersonY has a cold  xEffect  [GEN]	is concerned
PersonX says that the policeman should give up  xNeed  [GEN]	to have a strong
PersonX chooses a great place to visit  xAttr  [GEN]	adventurous
PersonX doesn’t catch the train  xReact  [GEN]	frustrated
PersonX watched a film  xReact  [GEN]	entertained
PersonX claims to have forgiven PersonY  xWant  [GEN]	to be forgiven
PersonX meets a famous person  xReact  [GEN]	excited
PersonX kills her boss  xWant  [GEN]	to be a better employee
PersonX gets a car  xIntent  [GEN]	to drive a car
PersonX tells PersonY that he still loves her  xAttr  [GEN]	romantic
PersonX completes the ultimate goal  HinderedBy  [GEN]	PersonX is too tired to
PersonX disappears for a few minutes  xEffect  [GEN]	is alone
PersonX kills her boss  HinderedBy  [GEN]	PersonX is too scared to kill
PersonX is trying to study  xEffect  [GEN]	is interested in studying
PersonX has been cheating on PersonY  xEffect  [GEN]	is punished by PersonY
PersonX buys a Bible  xEffect  [GEN]	is a better person
PersonX and PersonY suddenly fall in love  HinderedBy  [GEN]	PersonX is
PersonX sees personY kissing PersonZ  xReact  [GEN]	excited
PersonX discovers a mathematical formula  xAttr  [GEN]	smart
PersonX doesn’t get love  xAttr  [GEN]	a loser
PersonX creates the world  xEffect  [GEN]	is famous
PersonX lies to everyone  xAttr  [GEN]	deceitful
PersonX races in a car  xReact  [GEN]	excited
PersonX cooks PersonY some food  xNeed  [GEN]	to be able to cook
PersonX embarrasses PersonY  xIntent  [GEN]	to be in control
PersonX turns up his music  xNeed  [GEN]	to be able to play the guitar
PersonX and PersonY have a deal  HinderedBy  [GEN]	PersonX is not
PersonX gets nervous about a test  xIntent  [GEN]	to be prepared for the
PersonX is constantly afraid  HinderedBy  [GEN]	PersonX is not afraid of anything
PersonX finds a solution  xAttr  [GEN]	clever
PersonX asks PersonY to help out  xAttr  [GEN]	helpful
PersonX and PersonY watch the swans in flight  xReact  [GEN]	amazed
PersonX expects to make a lot of money  xWant  [GEN]	to make more money
PersonX feels obligated to do it  xReact  [GEN]	obligated
PersonX invites PersonY to a meal  HinderedBy  [GEN]	PersonX is too
PersonX is trapped on the bed  xAttr  [GEN]	trapped
PersonX takes the contract  xNeed  [GEN]	to be in the mood to take the
PersonX buys a toaster  xReact  [GEN]	happy
PersonX has always hated rabbits  xAttr  [GEN]	allergic to rabbits
PersonX recovers his necklace  xReact  [GEN]	happy
PersonX lands a prestigious position  xIntent  [GEN]	to be recognized
PersonX promises it will be a success  xAttr  [GEN]	confident
PersonX sees there’s nothing in the room  xIntent  [GEN]	to
PersonX is assigned to go on the mission  xIntent  [GEN]	to be a
PersonX does not fall apart  xEffect  [GEN]	is not happy
PersonX buys PersonY’s old building  xWant  [GEN]	to build a
PersonX takes his car to the garage  xIntent  [GEN]	to get his car
PersonX remains steadfast in friendship  HinderedBy  [GEN]	PersonX is a jerk
PersonX gives up and goes away  xEffect  [GEN]	is sad
PersonX opens a firefighting school  xIntent  [GEN]	to protect the community
PersonX can do this  xNeed  [GEN]	to be able to do this
PersonX hears PersonY approaching  xReact  [GEN]	nervous
PersonX talks to you  xEffect  [GEN]	is happy
PersonX hears PersonY approaching  xWant  [GEN]	to talk to PersonY
PersonX drinks beer in the kitchen  xAttr  [GEN]	a good cook
PersonX buys PersonY's favorite drink  xEffect  [GEN]	is happy
PersonX pours wine at a wedding  xIntent  [GEN]	to celebrate
PersonX sits forward  xIntent  [GEN]	to be a leader
PersonX accidentally steps on a crack  xWant  [GEN]	to get out of the house
PersonX needs to find a parking space  xEffect  [GEN]	finds a parking space
PersonX's family talks to her  xReact  [GEN]	happy
PersonX attends to every whim of PersonY  HinderedBy  [GEN]	PersonX is
PersonX works out at the gym  xNeed  [GEN]	to be fit
PersonX buys a toaster  xEffect  [GEN]	is happy
PersonX throws a baseball around  xEffect  [GEN]	is a baseball fan
PersonX and PersonY form a mutual contract  xReact  [GEN]	happy
PersonX gets it into his head  xEffect  [GEN]	is happy
PersonX is on a talk show  HinderedBy  [GEN]	PersonX is too shy
PersonX completes the ultimate goal  xAttr  [GEN]	determined
PersonX pours wine at a wedding  xAttr  [GEN]	a wine lover
PersonX is the gateway  xIntent  [GEN]	to get to the other side
PersonX arranges to meet PersonY at the shop  xAttr  [GEN]	romantic
PersonX evades the burglars  xIntent  [GEN]	to avoid being caught
PersonX smokes a cigarette  xReact  [GEN]	relaxed
PersonX reads this poem  xEffect  [GEN]	is inspired
PersonX decides to fly a kite  HinderedBy  [GEN]	PersonX is afraid
PersonX repents of the crime  xWant  [GEN]	to be free
PersonX is drawn to the fire  xIntent  [GEN]	to be prepared for the
PersonX has a picnic with his family  HinderedBy  [GEN]	PersonX is too
PersonX sings along to songs  xAttr  [GEN]	talented
PersonX offers to buy PersonY a coffee  xEffect  [GEN]	is thanked by Person
PersonX is almost at the edge  xReact  [GEN]	anxious
PersonX drives an Oldsmobile  xNeed  [GEN]	to be able to drive an
PersonX brings back an old friend  xAttr  [GEN]	friendly
PersonX talks for a while  xNeed  [GEN]	to be interested in talking
PersonX has a plan for every eventuality  xEffect  [GEN]	is happy
PersonX makes an appeal to PersonY  HinderedBy  [GEN]	PersonX is too
PersonX leads a revolution  xReact  [GEN]	powerful
PersonX scores a hit  xNeed  [GEN]	to be in the mood
PersonX's visits PersonY  xWant  [GEN]	to see PersonY
PersonX visits a cemetery  xAttr  [GEN]	a good person
PersonX spends the entire day with PersonY  xAttr  [GEN]	romantic
PersonX lives up to PersonY's expectations  xEffect  [GEN]	is happy
PersonX allows PersonY to speak  xAttr  [GEN]	polite
PersonX adds a new chapter to his book  xIntent  [GEN]	to be a
PersonX wins a grand prize  xIntent  [GEN]	to be recognized
PersonX eats lots of candy  xEffect  [GEN]	is full
PersonX inspects a fax  xIntent  [GEN]	to understand the fax
PersonX spends the weekend in a canoe  xEffect  [GEN]	is happy
PersonX is up-tight  xAttr  [GEN]	confident
PersonX encourages PersonY to be  xEffect  [GEN]	is encouraged to be more
PersonX gets accepted to a college  xAttr  [GEN]	smart
PersonX made the garden  xWant  [GEN]	to make the house
PersonX goes into the theater  xReact  [GEN]	excited
PersonX has an offer to tour China  HinderedBy  [GEN]	PersonX is too
PersonX drives PersonY to the restaurant  xNeed  [GEN]	to be able to drive
PersonX buys PersonY's favorite drink  xReact  [GEN]	happy
PersonX seeks out advice  xWant  [GEN]	to learn more
PersonX gets up from his chair  xEffect  [GEN]	is in a good mood
PersonX takes PersonY back to his hotel room  xIntent  [GEN]	to be
PersonX brings the baby home  xIntent  [GEN]	to be a good mother
PersonX is watching for signs  xWant  [GEN]	to see what's happening
PersonX gets the answer  xIntent  [GEN]	to be the best
PersonX moves to China  HinderedBy  [GEN]	PersonX is afraid of the Chinese
PersonX and PersonY end up together  xEffect  [GEN]	and PersonY are happy
PersonX gets PersonY to go  xIntent  [GEN]	to be a good friend
PersonX studies different opinions  xReact  [GEN]	confused
PersonX broke a window in PersonY's house  xEffect  [GEN]	is punished by
PersonX makes a fuss about PersonY  HinderedBy  [GEN]	PersonX is too
PersonX takes good care of himself  xEffect  [GEN]	is a good parent
PersonX changes clothes at home  xIntent  [GEN]	to look good
PersonX expects to make a lot of money  xEffect  [GEN]	is happy
PersonX gets over her anger  HinderedBy  [GEN]	PersonX is too scared to
PersonX starts over  HinderedBy  [GEN]	PersonX is too tired to work
PersonX has a cool idea  xIntent  [GEN]	to make a new invention
PersonX helps PersonY with her speech  xAttr  [GEN]	a good speaker
PersonX opens a bookstore  xIntent  [GEN]	to be independent
PersonX is disappointed in PersonY's actions  xWant  [GEN]	to be more careful
PersonX keeps on his clothes  xReact  [GEN]	sexy
PersonX reads in front of PersonY  xIntent  [GEN]	to understand PersonY
PersonX pats the dog  xWant  [GEN]	to play with the dog
PersonX is kind  xIntent  [GEN]	to be kind
PersonX and PersonY share an experience  xReact  [GEN]	relaxed
PersonX dresses up for a play  xAttr  [GEN]	fashionable
PersonX welcomes PersonY into his home  xIntent  [GEN]	to be close to
PersonX talks about PersonY's grandson  xIntent  [GEN]	to be supportive
PersonX stops taking PersonY's calls  xEffect  [GEN]	is reprimanded by Person
PersonX claims to have a child  xWant  [GEN]	to be a parent
PersonX is out of his mind  HinderedBy  [GEN]	PersonX is not in
PersonX smashes a hole in the wall  HinderedBy  [GEN]	PersonX is
PersonX studies in order to pass the exam  HinderedBy  [GEN]	PersonX is
PersonX doesn't like what happened  xAttr  [GEN]	angry
PersonX decides to report a robbery  xReact  [GEN]	excited
PersonX is going to have a date  xAttr  [GEN]	romantic
PersonX moves to Minnesota  xAttr  [GEN]	adventurous
PersonX dresses up for a play  xWant  [GEN]	to be a star
PersonX puts something into the pocket  xIntent  [GEN]	to keep the pocket
PersonX is on a talk show  xEffect  [GEN]	is interviewed
PersonX skis on fresh snow  xReact  [GEN]	happy
PersonX thinks a life of solitude is what he needs  xEffect  [GEN]	is alone
PersonX reveals everything  xIntent  [GEN]	to be honest
PersonX witnesses PersonY having sex  xEffect  [GEN]	is sexually aroused
PersonX is disappointed in PersonY's actions  xReact  [GEN]	angry
PersonX takes a diploma  xAttr  [GEN]	smart
PersonX runs a hand over PersonY's body  xWant  [GEN]	to get Person
PersonX dresses in a silly outfit  xReact  [GEN]	silly
PersonX admires the scenery  xAttr  [GEN]	a nature lover
PersonX does a dangerous stunt  xIntent  [GEN]	to be dangerous
PersonX moves to Minnesota  xWant  [GEN]	to be a farmer
PersonX is really working  HinderedBy  [GEN]	PersonX is sick
PersonX invites PersonY to the soccer game  xIntent  [GEN]	to be a
PersonX talks about art  xWant  [GEN]	to be a painter
PersonX puts in a lot of time  xWant  [GEN]	to be a good student
PersonX cooks a big meal  xEffect  [GEN]	is praised by his family
PersonX asks to be defended  xEffect  [GEN]	is defended
PersonX threatens to leave town  HinderedBy  [GEN]	PersonX is afraid to leave
PersonX gets a pat on the head from her family  HinderedBy  [GEN]	Person
PersonX give someone PersonY's forgiveness  HinderedBy  [GEN]	PersonX is too
PersonX is about to marry PersonY  xEffect  [GEN]	is happy
PersonX finds PersonY's jacket  xReact  [GEN]	happy
PersonX decides to hurt herself  xIntent  [GEN]	to be alone
PersonX has a flu  HinderedBy  [GEN]	PersonX is not sick
PersonX chooses not to blame  xAttr  [GEN]	independent
PersonX welcomes a new year  xEffect  [GEN]	is happy
PersonX has a fight with his dad  xEffect  [GEN]	is angry
PersonX uses her smart mouth  HinderedBy  [GEN]	PersonX is afraid of her
PersonX and PersonY pay bills  HinderedBy  [GEN]	PersonX is too busy
PersonX accepts PersonX's purpose  HinderedBy  [GEN]	PersonX is not sure
PersonX listens to the music in PersonY's car  xNeed  [GEN]	to be
PersonX wants to be reelected  xNeed  [GEN]	to be elected
PersonX begins to love PersonY  xWant  [GEN]	to be PersonY's girlfriend
PersonX feels someone following him  xEffect  [GEN]	is happy
PersonX has an urge to run  HinderedBy  [GEN]	PersonX is afraid of
PersonX buys PersonY a cell phone  xAttr  [GEN]	smart
PersonX hugs PersonX  xAttr  [GEN]	friendly
PersonX's ankle hurts  xReact  [GEN]	worried
PersonX watched a film  xEffect  [GEN]	is a fan of the film
PersonX notices PersonY’s injuries  HinderedBy  [GEN]	PersonX is
PersonX writes the blog post  xEffect  [GEN]	gets a lot of attention
PersonX's partner turns him in  xEffect  [GEN]	is upset
PersonX wanted to fight PersonY  HinderedBy  [GEN]	PersonX is afraid of
PersonX sells apples  xWant  [GEN]	to sell more apples
PersonX decides to fly a kite  xEffect  [GEN]	is happy
PersonX has cash flow problems  xAttr  [GEN]	poor
PersonX performs a survey  HinderedBy  [GEN]	PersonX is too busy to do
PersonX lets PersonY know about their feelings  xAttr  [GEN]	honest
PersonX dislikes the dictator  xEffect  [GEN]	is angry
PersonX accepts a drink  xReact  [GEN]	relaxed
PersonX finds PersonY's jacket  xIntent  [GEN]	to find out what Person
PersonX gets out of the classroom  xNeed  [GEN]	to be in the classroom
PersonX sings a song in public  xNeed  [GEN]	to be able to sing
PersonX has discovered enough  xIntent  [GEN]	to be successful
PersonX stares at a woman  xEffect  [GEN]	is attracted to a woman
PersonX tries to protect himself  xReact  [GEN]	anxious
PersonX crosses the equator  xIntent  [GEN]	to be in shape
PersonX makes a trip to town  xNeed  [GEN]	to be able to travel
PersonX gives PersonY a good report  xIntent  [GEN]	to be a good
PersonX and PersonY agree on a price  HinderedBy  [GEN]	PersonX is
PersonX tries to look important  xReact  [GEN]	confident
PersonX gives his love to PersonY  xAttr  [GEN]	romantic
PersonX teaches PersonY to be polite  xIntent  [GEN]	to be a good
PersonX listens to CD of Brazilian music  xNeed  [GEN]	to be interested in music
PersonX sings a song in public  xIntent  [GEN]	to be noticed
PersonX reads in front of PersonY  xEffect  [GEN]	is upset
PersonX disappears for a few minutes  xWant  [GEN]	to be alone
PersonX begs him to stop  xAttr  [GEN]	desperate
PersonX is very good at her job  xAttr  [GEN]	a good worker
PersonX kills some animals  xAttr  [GEN]	cruel
PersonX wants to make a good impression  xEffect  [GEN]	is complimented
PersonX passes the test  xAttr  [GEN]	smart
PersonX puts money in the jukebox  xIntent  [GEN]	to be a
PersonX has a pot of soup  xReact  [GEN]	full
PersonX finds out PersonY’s story  xWant  [GEN]	to tell Person
PersonX cries out for help  xIntent  [GEN]	to be a better person
PersonX sits down at a pub  xReact  [GEN]	relaxed
PersonX collects flowers for PersonY  xIntent  [GEN]	to be nice to Person
PersonX leaves to bring personY back  xEffect  [GEN]	is thanked by personY
PersonX puts money in the jukebox  xEffect  [GEN]	gets a lot of
PersonX struggles to work  xReact  [GEN]	frustrated
PersonX dances awkwardly  xEffect  [GEN]	is embarrassed
PersonX watched a film  xIntent  [GEN]	to be entertained
PersonX participates in a parade  xEffect  [GEN]	is happy
PersonX is practicing  xIntent  [GEN]	to be a better student
PersonX struggles to work  xAttr  [GEN]	lazy
PersonX opens a firefighting school  xWant  [GEN]	to be a firefighter
PersonX completes a jigsaw puzzle  HinderedBy  [GEN]	PersonX can't find
PersonX can't help telling  xReact  [GEN]	guilty
PersonX doesn’t get love  xWant  [GEN]	to get love
PersonX does not smoke  xAttr  [GEN]	a smoker
PersonX wanted to fight PersonY  xIntent  [GEN]	to be a fighter
PersonX considers the offer  HinderedBy  [GEN]	PersonX is too busy to consider
PersonX and PersonY see the army  xEffect  [GEN]	and PersonY are in
PersonX has recently invested in a venture  xReact  [GEN]	excited
PersonX can help  xNeed  [GEN]	to be able to help
PersonX went to the car dealer  xReact  [GEN]	excited
PersonX assembles a hat  xAttr  [GEN]	creative
PersonX reveals that he plans to cut a deal  xReact  [GEN]	excited
PersonX raises a glass to his uncle  HinderedBy  [GEN]	PersonX is allergic
PersonX finds PersonY missing  xWant  [GEN]	to find PersonY
PersonX smiles at me  xEffect  [GEN]	is happy
PersonX invites PersonY to a meal  xAttr  [GEN]	nice
PersonX gets a severe disappointment  xAttr  [GEN]	sad
PersonX proposes her theory  HinderedBy  [GEN]	PersonX is not a good scientist
PersonX gets accepted to a college  xNeed  [GEN]	to apply
PersonX's parents go on vacation  xReact  [GEN]	happy
PersonX buys a boombox  xReact  [GEN]	excited
PersonX fears that PersonY will put together something  xAttr  [GEN]	pessimistic
PersonX comes up with a good idea  xWant  [GEN]	to be a genius
PersonX can't open a door  xAttr  [GEN]	clumsy
