PersonX adds a new chapter to his book  xReact  [GEN]	accomplished
PersonX severs relations with PersonY  xIntent  [GEN]	to change PersonY's relationship with her
PersonX becomes a yoga instructor  xEffect  [GEN]	gains weight
PersonX comes to terms with the loss  xIntent  [GEN]	to find the person who made the mistake
PersonX puts in a lot of time  xAttr  [GEN]	responsible
PersonX sees PersonY’s outfit  xReact  [GEN]	intrigued
PersonX steals information  HinderedBy  [GEN]	PersonX doesn't have any time
PersonX is having a picnic  xAttr  [GEN]	happy
PersonX finds an engagement ring in the street  xEffect  [GEN]	is married
PersonX catches PersonY at it  xAttr  [GEN]	brave
PersonX visits city hall  xNeed  [GEN]	to go to city hall
PersonX has to clean the house  xReact  [GEN]	responsible
PersonX decides to fly a kite  xAttr  [GEN]	passionate
PersonX tries out a new boat  xAttr  [GEN]	daring
PersonX’s mother goes to the hospital  xWant  [GEN]	to go home
PersonX eats and drinks  xIntent  [GEN]	to feel better
PersonX arranges for transportation  xAttr  [GEN]	responsible
PersonX gets in the way of PersonY's goal  xEffect  [GEN]	gets in trouble
PersonX looks PersonY up on the Internet  xReact  [GEN]	interested
PersonX is kind  xReact  [GEN]	kind
PersonX fears that PersonY will put together something  xEffect  [GEN]	is unable to prevent PersonY
PersonX sits by the fire  xNeed  [GEN]	to be outside
PersonX starts a fight with PersonY  HinderedBy  [GEN]	PersonX is too shy to fight
PersonX has no warm clothes  xAttr  [GEN]	cold
PersonX is an honorable member of society  xIntent  [GEN]	to serve society
PersonX sets up a web page  xReact  [GEN]	pleased
PersonX drops out of his class  xEffect  [GEN]	is in a bad class
PersonX promises to contact PersonY  xAttr  [GEN]	trustworthy
PersonX is assigned to go on the mission  xEffect  [GEN]	is praised by the other team members
PersonX goes to see her father  xIntent  [GEN]	to be accepted by her father
PersonX gives a speech to the students  xAttr  [GEN]	persuasive
PersonX grows in height  HinderedBy  [GEN]	PersonX is a little too long
"PersonX says, ""Hello, stranger.""  HinderedBy  [GEN]"	PersonX can't find a voice
PersonX asks to be defended  xNeed  [GEN]	to be upset
PersonX tells PersonY about a very exciting event  xIntent  [GEN]	to tell PersonY about a very exciting event
PersonX shares his opinion  xWant  [GEN]	to hear his own opinion
PersonX talks to her parents about her future  xWant  [GEN]	to keep her parents' opinions to herself
PersonX gets interviewed by the media  xWant  [GEN]	to talk to the news
PersonX hears about this story  HinderedBy  [GEN]	PersonX is too busy to listen
PersonX buys a Bible  xWant  [GEN]	to read a Bible
PersonX embarrasses PersonY  xWant  [GEN]	to apologize
PersonX does not like chewing gum  xNeed  [GEN]	to be in the mood to chew gum
PersonX tries a cup of coffee  xNeed  [GEN]	to have coffee
PersonX doesn't kill anyone  xIntent  [GEN]	to be selfless
PersonX buys PersonY a plant  xEffect  [GEN]	gets paid for PersonY’s work
PersonX stops being afraid  xWant  [GEN]	to be a good person
PersonX convinced PersonY that  xWant  [GEN]	to see PersonY happy
PersonX loses self-respect  xReact  [GEN]	hurt
PersonX should move to Australia  xEffect  [GEN]	is happy
PersonX teaches diligently  xNeed  [GEN]	to learn something
PersonX creates the world  xReact  [GEN]	happy
PersonX accidentally spills syrup  xReact  [GEN]	guilty
PersonX finds something to drink  xEffect  [GEN]	is thirsty
PersonX hits two homers  xWant  [GEN]	to hit more homers
PersonX gets it into his head  xAttr  [GEN]	a bad person
PersonX thinks a life of solitude is what he needs  xReact  [GEN]	comfortable
PersonX sets up a web page  xAttr  [GEN]	creative
PersonX is obliged to go on a mission  xAttr  [GEN]	cooperative
PersonX gives you something  xEffect  [GEN]	is thanked by you
PersonX destroys PersonY's building  xWant  [GEN]	to apologize
PersonX puts up with a dull roommate  xReact  [GEN]	uncomfortable
PersonX attends PersonY's lecture  xEffect  [GEN]	is impressed by the speaker
PersonX challenges PersonY to a fight  xWant  [GEN]	to take the fight to the end
PersonX throws a baseball around  xNeed  [GEN]	to be in the mood to throw a baseball
PersonX enjoys hearing PersonY tell a story  xEffect  [GEN]	’s teacher likes the story
PersonX lives in a tent  HinderedBy  [GEN]	PersonX lives in a cave
PersonX looks through a magnifying glass  xNeed  [GEN]	to be in the mood to look at the object
PersonX reads a recipe  xReact  [GEN]	pleased
PersonX has an excellent time  xWant  [GEN]	to go to the party again
PersonX has a smoke  xAttr  [GEN]	a good smoker
PersonX hears it all  xIntent  [GEN]	to know what's going on
PersonX sees Fred  xIntent  [GEN]	to be close to Fred
PersonX challenges PersonY to a fight  xNeed  [GEN]	to be angry
PersonX leaves to bring personY back  xIntent  [GEN]	to help personY
PersonX wonders about doing it again  xEffect  [GEN]	doesn't
PersonX has a friend over for dinner  xReact  [GEN]	loved
PersonX collects flowers for PersonY  xWant  [GEN]	to give PersonY flowers
PersonX and PersonY go ice skating  xAttr  [GEN]	fun
PersonX is drawn to the fire  HinderedBy  [GEN]	PersonX is allergic to fire
PersonX drops everything to do this  xIntent  [GEN]	to do something
PersonX meets PersonY at a pub  xIntent  [GEN]	to be friendly with PersonY
PersonX organizes the dance  xNeed  [GEN]	to have a talent
PersonX accepts the challenge  xReact  [GEN]	confident
PersonX looks left and right  xReact  [GEN]	confused
PersonX has a plan for every eventuality  HinderedBy  [GEN]	PersonX is stuck in a dead-end job
PersonX spends time on task  xNeed  [GEN]	to be motivated
PersonX helps PersonY into the tub  xWant  [GEN]	to be in charge
PersonX attends PersonY's lecture  xIntent  [GEN]	to know more about PersonY
PersonX talks to one of the players  HinderedBy  [GEN]	PersonX is deaf
PersonX does not return the book  xIntent  [GEN]	to keep the book
PersonX has an urge to run  xReact  [GEN]	motivated
PersonX is the best person for the job  xWant  [GEN]	to be the boss
PersonX promises to contact PersonY  xReact  [GEN]	sincere
PersonX controls her  xReact  [GEN]	controlled
PersonX confronts PersonY over who should win the competition  xReact  [GEN]	worried
PersonX arrives in the nick of time  xAttr  [GEN]	impatient
PersonX decides to hurt herself  xEffect  [GEN]	gains self-control
PersonX expects to make a lot of money  xReact  [GEN]	excited
PersonX is looking for a new place to live  xEffect  [GEN]	buys a house
PersonX becomes calm  xIntent  [GEN]	to avoid problems
PersonX catches PersonY at it  xIntent  [GEN]	to make sure PersonY doesn't get away
PersonX gets PersonY to join in  xEffect  [GEN]	is pleased with PersonY’s decision
PersonX posts a photo  xAttr  [GEN]	friendly
PersonX gets over her anger  xNeed  [GEN]	to have a lot of patience
PersonX calls personX  xEffect  [GEN]	has a new friend
PersonX attempts to impress PersonY  xReact  [GEN]	confident
PersonX tries a cup of coffee  xIntent  [GEN]	to be comfortable
PersonX tells PersonY about her son  xWant  [GEN]	to call her mom
PersonX finds out PersonY’s story  xNeed  [GEN]	to be curious
PersonX decides to report a robbery  xNeed  [GEN]	to be a good detective
PersonX is an honorable member of society  xReact  [GEN]	respected
PersonX claims to have a child  xIntent  [GEN]	to be a good person
PersonX dresses up for a play  xNeed  [GEN]	to get a costume
PersonX shouts at the audience  xEffect  [GEN]	is disciplined
PersonX is trying to study  HinderedBy  [GEN]	PersonX is too busy to study
PersonX finds an iguana  xEffect  [GEN]	becomes a good hunter
PersonX recedes and has a second child  xWant  [GEN]	to take care of the kids
PersonX takes good care of himself  xAttr  [GEN]	good at sports
PersonX spends time on task  xReact  [GEN]	satisfied
PersonX finishes the game  xIntent  [GEN]	to be done with the game
PersonX makes shoes  xNeed  [GEN]	to have a reason to make shoes
PersonX begins again  xAttr  [GEN]	active
PersonX learns some information  xEffect  [GEN]	learns something new
PersonX puts PersonY in the car  xIntent  [GEN]	to make PersonY feel bad
PersonX shoots the interloper  xAttr  [GEN]	sneaky
PersonX lies to everyone  xReact  [GEN]	ashamed
PersonX murders his neighbor  xAttr  [GEN]	ruthless
PersonX runs a hand over PersonY's body  HinderedBy  [GEN]	PersonX is afraid to touch PersonY
PersonX flies out the door  xAttr  [GEN]	ambitious
PersonX mentions something PersonY said  xAttr  [GEN]	rational
PersonX won't sit down  xReact  [GEN]	anxious
PersonX writes the note  xReact  [GEN]	confident
PersonX tells PersonY about a very exciting event  xWant  [GEN]	to tell more stories
PersonX gets PersonY to go  xWant  [GEN]	to stay at PersonY’s house
PersonX researches  xWant  [GEN]	to do more research
"PersonX says, ""Hello, stranger.""  xAttr  [GEN]"	friendly
PersonX raves at the club  xAttr  [GEN]	intelligent
PersonX will leave town  xIntent  [GEN]	to live in a different place
PersonX is pleased to see that they are finished  xReact  [GEN]	pleased
PersonX is looking for a new place to live  xReact  [GEN]	worried
PersonX helps PersonY with her jacket  xReact  [GEN]	caring
PersonX cleans the beach house  HinderedBy  [GEN]	PersonX can't get the house to dry
PersonX drives the car home  xReact  [GEN]	confident
PersonX is a regular person  xEffect  [GEN]	has a healthy lifestyle
PersonX and PersonY share an experience  xEffect  [GEN]	and PersonY become friends
PersonX and PersonY’s times cross  xReact  [GEN]	angry
PersonX and PersonY gossip  xWant  [GEN]	to talk to PersonY
PersonX sees a friend in the market  xAttr  [GEN]	observant
PersonX looks PersonY up on the Internet  xAttr  [GEN]	nosy
PersonX objects to PersonY’s rudeness  xWant  [GEN]	to make PersonY feel better
PersonX leads a revolution  HinderedBy  [GEN]	PersonX is afraid to make changes
PersonX comes from the hospital  xIntent  [GEN]	to be home
PersonX uses computers  xIntent  [GEN]	to learn more about computers
PersonX takes refuge in work  xReact  [GEN]	content
PersonX has been running for the last 20 minutes  xWant  [GEN]	to run faster
PersonX raises a glass to his uncle  xEffect  [GEN]	is thanked by his uncle
PersonX goes out into the world  xEffect  [GEN]	gets a girlfriend
PersonX has a high evaluation score  xAttr  [GEN]	smart
PersonX does not fall apart  xReact  [GEN]	peaceful
PersonX chooses not to blame  xNeed  [GEN]	to be feeling bad
PersonX wants to shake PersonY's hand  xWant  [GEN]	to be a good friend
PersonX answers her purpose  xIntent  [GEN]	to be helpful
PersonX denies it all  xAttr  [GEN]	independent
PersonX stays home and watches TV  xEffect  [GEN]	has a good night’s television
PersonX wants to make a good impression  xNeed  [GEN]	to have a genuine personality
PersonX reads in front of PersonY  xNeed  [GEN]	to be home
PersonX gets out of the classroom  xEffect  [GEN]	is happier
PersonX gets started on it  xNeed  [GEN]	to figure out how to do it
PersonX delivers his weekly lecture  xAttr  [GEN]	a leader
PersonX gets the answer  HinderedBy  [GEN]	PersonX can't think of a solution
PersonX really gets rolling  xNeed  [GEN]	to be in a good mood
PersonX chooses to go back in time  xIntent  [GEN]	to avoid making a mistake
PersonX puts down roots  xIntent  [GEN]	to be independent
PersonX claims PersonY is wasting his time  xReact  [GEN]	irritated
PersonX has a hangnail  xWant  [GEN]	to get a hangnail
PersonX gets to know her  xIntent  [GEN]	to know what her looks like
PersonX puts down PersonY  HinderedBy  [GEN]	PersonX's still in love with PersonY
PersonX performs a survey  xWant  [GEN]	to finish the survey
PersonX makes a trip to town  xWant  [GEN]	to see the town
PersonX remembers how PersonY smiled  xWant  [GEN]	to be happy
PersonX is mauled by a shark  xReact  [GEN]	nervous
PersonX has the right idea  xReact  [GEN]	inspired
PersonX wears a helmet when he rides his bike  xEffect  [GEN]	looks cool
PersonX claims to have forgiven PersonY  HinderedBy  [GEN]	PersonX is not allowed to talk to PersonY
PersonX changes clothes at home  xNeed  [GEN]	to be in a uniform
PersonX gets over his drunk  xReact  [GEN]	sober
PersonX confronts fear  xReact  [GEN]	calm
PersonX does surgery  xNeed  [GEN]	to have a medical certificate
PersonX promises to stay loyal  xIntent  [GEN]	to protect her family
PersonX has an urge to run  xNeed  [GEN]	to be in a hurry
PersonX knows the consequences  xWant  [GEN]	to know the consequences
PersonX tries a cup of coffee  xWant  [GEN]	to drink coffee
PersonX learns some information  xAttr  [GEN]	smart
PersonX stops to look back  HinderedBy  [GEN]	PersonX is not allowed to drive
PersonX plans PersonY's wedding  HinderedBy  [GEN]	PersonX is afraid to ask PersonY for a wedding
PersonX returns to the restaurant  xReact  [GEN]	confident
PersonX spends the weekend in a canoe  xWant  [GEN]	to go canoeing
PersonX looks for a partner  xEffect  [GEN]	has a girlfriend
PersonX is going to have a date  xNeed  [GEN]	to be interested in sex
PersonX works with PersonY's child  xWant  [GEN]	to be a better parent
PersonX behaves in a tactless manner  xWant  [GEN]	to behave more like a gentleman
PersonX writes something for PersonY  HinderedBy  [GEN]	PersonX is not allowed out to PersonY
PersonX finally gets to his car  HinderedBy  [GEN]	PersonX can't find the keys to his car
PersonX wears new shoes to work  xIntent  [GEN]	to be more stylish
PersonX gets over his drunk  xEffect  [GEN]	feels good
PersonX gets a new perspective  xReact  [GEN]	motivated
PersonX throws down PersonY's gauntlet  xAttr  [GEN]	rebellious
PersonX gets interviewed by the media  xEffect  [GEN]	is happy
PersonX serves alcohol  xAttr  [GEN]	sober
PersonX looks at something quickly  xIntent  [GEN]	to make sure that the object is well done.
PersonX tries to kick PersonY out of the car  xIntent  [GEN]	to make sure PersonY is safe
PersonX dresses up for her old college buddies  xIntent  [GEN]	to impress her friends
PersonX rubs PersonY's fur the wrong way  xWant  [GEN]	to stop rubbing
PersonX can't say a word  xReact  [GEN]	annoyed
PersonX smiles at me  xAttr  [GEN]	confident
PersonX does not perform well  xWant  [GEN]	to win
PersonX has moved on to PersonY  xEffect  [GEN]	is single
PersonX dances awkwardly  xReact  [GEN]	embarrassed
PersonX wears a helmet when he rides his bike  xReact  [GEN]	happy
PersonX visits a new town  xNeed  [GEN]	to be at a new town
PersonX wants to send a warning  xWant  [GEN]	to be happy
PersonX eats and drinks  xAttr  [GEN]	a glutton
PersonX arrives in the nick of time  HinderedBy  [GEN]	PersonX is still asleep
PersonX should move to Australia  xAttr  [GEN]	responsible
PersonX gets interviewed by the media  xReact  [GEN]	anxious
PersonX cries out for help  xWant  [GEN]	to help others
PersonX studies signs  xNeed  [GEN]	to be in a state of study
PersonX eats and drinks  xEffect  [GEN]	gets drunk
PersonX raves at the club  xNeed  [GEN]	to be interested in the club
PersonX finds out PersonY’s story  HinderedBy  [GEN]	PersonX doesn't know PersonY's story
PersonX chooses a big house  HinderedBy  [GEN]	PersonX can't find a place to live
PersonX and PersonY visit a castle  xReact  [GEN]	excited
PersonX explains her fears  xWant  [GEN]	to trust in her
PersonX runs a hand over PersonY's body  xReact  [GEN]	close
PersonX has a lot of wine with lunch  xWant  [GEN]	to drink wine
PersonX makes an appeal to PersonY  xIntent  [GEN]	to be accepted by PersonY
PersonX teaches PersonY to be polite  xEffect  [GEN]	is thanked by PersonY
PersonX looks PersonY up on the Internet  xNeed  [GEN]	to be looking at PersonY's web history
PersonX checks the garage  xEffect  [GEN]	finds a part
PersonX gets covered with chicken pox  xReact  [GEN]	embarrassed
PersonX goes to the lab  xReact  [GEN]	excited
PersonX has a positive first date  xIntent  [GEN]	to make friends
PersonX expects to make a lot of money  xAttr  [GEN]	smart
PersonX sells well  xIntent  [GEN]	to make money
PersonX murders PersonY's wife  xAttr  [GEN]	evil
PersonX confronts fear  xIntent  [GEN]	to know what is going on
PersonX raves at the club  HinderedBy  [GEN]	PersonX hates to be around
PersonX posts a false message  xAttr  [GEN]	rude
PersonX’s mother goes to the hospital  xEffect  [GEN]	's mother is a pain in his heart
PersonX delivers the eulogy  xIntent  [GEN]	to express his gratitude
PersonX loses control of his emotions  xEffect  [GEN]	has a breakdown
PersonX has much money  xAttr  [GEN]	proud
PersonX turns PersonY into an eel  HinderedBy  [GEN]	PersonX is afraid of the eel
PersonX and PersonY embrace each other  HinderedBy  [GEN]	PersonX is too shy to kiss PersonY
PersonX pats the dog  xAttr  [GEN]	loving
PersonX continues to offer PersonY resistance  xWant  [GEN]	to keep PersonY in their arms
PersonX puts in a lot of time  xReact  [GEN]	happy
PersonX invites PersonY to go somewhere  xIntent  [GEN]	to impress PersonY
PersonX eats lots of sweets  xAttr  [GEN]	sweet
PersonX hires the hitman  xIntent  [GEN]	to prove that he can do it
PersonX sits forward  xReact  [GEN]	happy
PersonX puts on the old grey bonnet  xIntent  [GEN]	to look old-fashioned
PersonX walks through the mall  HinderedBy  [GEN]	PersonX is too sick to walk
PersonX invites PersonY to the soccer game  xAttr  [GEN]	a good friend
PersonX watches a basketball game  xWant  [GEN]	to be the best basketball player
PersonX dislikes the dictator  HinderedBy  [GEN]	PersonX doesn't like the dictator
PersonX teaches PersonY to be polite  xWant  [GEN]	to be a good friend
PersonX watches a video of PersonY  HinderedBy  [GEN]	PersonX is not allowed to have PersonY in the house
PersonX can't say a word  xIntent  [GEN]	to be quiet
PersonX has cash flow problems  xEffect  [GEN]	loses money
PersonX smashes a hole in the wall  xEffect  [GEN]	is in trouble
PersonX denies it all  HinderedBy  [GEN]	PersonX is afraid to admit it
PersonX continues on her way  xReact  [GEN]	motivated
PersonX is trapped on the bed  xReact  [GEN]	scared
PersonX works at a hotel  xIntent  [GEN]	to be independent
PersonX is trapped on the bed  xWant  [GEN]	to escape
PersonX accepts a loan  xWant  [GEN]	to be good with money
PersonX does not fall apart  HinderedBy  [GEN]	PersonX can't find the time to be alone
PersonX leaves his place for the airport  xAttr  [GEN]	independent
PersonX loses a medal race  xEffect  [GEN]	is sad
PersonX tries pot  HinderedBy  [GEN]	PersonX is afraid of pot
PersonX does surgery  xIntent  [GEN]	to get better
PersonX tries to make PersonY laugh  xWant  [GEN]	to be funny
PersonX gets a pat on the head from her family  xAttr  [GEN]	trustworthy
PersonX bathes a child  xWant  [GEN]	to take care of the child
PersonX awakens from a nightmare  xIntent  [GEN]	to find his bearings
PersonX has a positive first date  HinderedBy  [GEN]	PersonX is too shy to go out
PersonX participates in a parade  HinderedBy  [GEN]	PersonX is sick
PersonX drives PersonY to the restaurant  xAttr  [GEN]	a responsible driver
PersonX gets started on it  xEffect  [GEN]	is proud of her progress
PersonX disapproves of personY  xNeed  [GEN]	to have a negative opinion of personY
PersonX and PersonY embrace each other  xEffect  [GEN]	and PersonY are reunited
PersonX realizes that PersonY is his son  xReact  [GEN]	sad
PersonX finds PersonY's jacket  xWant  [GEN]	to take PersonY's jacket
PersonX gives a slap to PersonY  xReact  [GEN]	angry
PersonX finds PersonY's jacket  xAttr  [GEN]	loyal
PersonX goes away for a few days  xAttr  [GEN]	a good traveler
PersonX goes to the doctor's  HinderedBy  [GEN]	PersonX can't find the phone to call the doctor
PersonX has an ovation  xEffect  [GEN]	feels happy
PersonX spends time with family  xAttr  [GEN]	family-oriented
PersonX watches a basketball game  xAttr  [GEN]	interested in sports
PersonX sits forward  xEffect  [GEN]	is reprimanded by his mother
PersonX asks to join PersonY's group  xIntent  [GEN]	to be part of PersonY's group
PersonX sets fire to a car  xEffect  [GEN]	is grounded
PersonX and PersonY get reacquainted  xIntent  [GEN]	to get back together with PersonY
PersonX watches a car drive away  xAttr  [GEN]	interested
PersonX always says good night  xNeed  [GEN]	to be on good night
PersonX is drawn to the fire  xEffect  [GEN]	gets burned
PersonX goes to the doctor's  xAttr  [GEN]	responsible
PersonX doesn't kill anyone  HinderedBy  [GEN]	PersonX is too scared to kill anyone
PersonX wants to be appreciated  xReact  [GEN]	proud
PersonX gets the answer  xEffect  [GEN]	is thanked by the reader
PersonX buys PersonY's favorite drink  xAttr  [GEN]	generous
PersonX is short of cash  xAttr  [GEN]	irresponsible
PersonX takes PersonY in hand  xReact  [GEN]	caring
PersonX spends time on task  xAttr  [GEN]	intelligent
PersonX kills some animals  xIntent  [GEN]	to teach the animals
PersonX calls personX  xWant  [GEN]	to call person
PersonX brings back a friend  xAttr  [GEN]	charming
PersonX is really working  xEffect  [GEN]	does well in class
PersonX brings back an old friend  xReact  [GEN]	safe
PersonX's boss prefers the new project  xEffect  [GEN]	is happy
PersonX gets an agent  xNeed  [GEN]	to ask someone to sign up
PersonX listens to the world  xWant  [GEN]	to become a scientist
PersonX smiles at me  HinderedBy  [GEN]	PersonX is busy
PersonX returns to the restaurant  HinderedBy  [GEN]	PersonX is afraid to leave the house
PersonX enjoys solving puzzles  xIntent  [GEN]	to be able to solve puzzles
PersonX is brought before the people  xIntent  [GEN]	to be accepted
PersonX begins again  xReact  [GEN]	happy
PersonX went to the car dealer  xAttr  [GEN]	rebellious
PersonX looks over a list  xAttr  [GEN]	helpful
PersonX reads about the letter  xReact  [GEN]	shocked
PersonX uses computers  HinderedBy  [GEN]	PersonX can't find a computer
PersonX starts over  xReact  [GEN]	relieved
PersonX wears new shoes to work  xAttr  [GEN]	stylish
PersonX continues on her way  xIntent  [GEN]	to get to work
PersonX moves to China  xAttr  [GEN]	ambitious
PersonX tries a cup of coffee  xReact  [GEN]	relaxed
PersonX tells PersonY about a very exciting event  HinderedBy  [GEN]	PersonX is too busy to help
PersonX employs a clown  HinderedBy  [GEN]	PersonX can't find any clowns
PersonX remembers his roots  HinderedBy  [GEN]	PersonX is still stuck in a slumber
PersonX wins Employee of the Year  xNeed  [GEN]	to make a decision
PersonX offers a hand of friendship  xAttr  [GEN]	a good friend
PersonX answers a telephone  HinderedBy  [GEN]	PersonX can't afford it
PersonX fixes the place  xAttr  [GEN]	neat
PersonX bathes a child  xAttr  [GEN]	a good father
PersonX agrees to send PersonY an e-mail  xAttr  [GEN]	trustworthy
PersonX chooses a great place to visit  xNeed  [GEN]	to be able to visit a great place
PersonX is buried in an avalanche  xWant  [GEN]	to not be buried
PersonX needs to find a parking space  xIntent  [GEN]	to be able to park
PersonX continues on her way  HinderedBy  [GEN]	PersonX is stuck in the car park
PersonX fills a broken glass with wine  xWant  [GEN]	to get drunk
PersonX gets a kick out of bhangra music  xWant  [GEN]	to play with it
PersonX lets PersonY change  xIntent  [GEN]	to be supportive
PersonX looks at something quickly  xReact  [GEN]	confused
PersonX loves cake  xEffect  [GEN]	buys a cake
PersonX prepares to get out of the tub  xReact  [GEN]	ashamed
PersonX tells about PersonY's interests  xWant  [GEN]	to talk about PersonY's interests
PersonX invites PersonY to go somewhere  xNeed  [GEN]	to have an interest in PersonY
PersonX answers her purpose  HinderedBy  [GEN]	PersonX is too shy to ask
PersonX saw an eclipse  xAttr  [GEN]	observant
PersonX gets it into his head  xIntent  [GEN]	to be the winner
PersonX enjoys sleeping in her bed  HinderedBy  [GEN]	PersonX can't sleep in her bed
PersonX becomes a guest  xEffect  [GEN]	is invited to dinner
PersonX has an ovation  xReact  [GEN]	happy
PersonX reads a handwritten note  xReact  [GEN]	sad
PersonX tells PersonY to trust her  xIntent  [GEN]	to be trusted
PersonX enjoys hearing PersonY tell a story  xWant  [GEN]	to be a child person
PersonX makes the same mistakes  xEffect  [GEN]	gets a reputation
PersonX meets a person in church  xReact  [GEN]	happy
PersonX likes to perform  xIntent  [GEN]	to express his feelings
PersonX has to fly a kite  xReact  [GEN]	irritated
PersonX uses contraception  xEffect  [GEN]	is happy
PersonX does not like chewing gum  xEffect  [GEN]	stops chewing gum
PersonX claims to have forgiven PersonY  xAttr  [GEN]	sincere
PersonX tells PersonY about a very exciting event  xEffect  [GEN]	is thanked by PersonY
PersonX is too drunk to walk  xWant  [GEN]	to be sober
PersonX and PersonY’s times cross  xWant  [GEN]	to get back to normal
PersonX eats free bread  xEffect  [GEN]	is happy
PersonX gets out of the classroom  xReact  [GEN]	happy
PersonX re-arranges the living room  xIntent  [GEN]	to make sure the living room looks nice
PersonX studies different opinions  xWant  [GEN]	to improve his presentation skills
PersonX gets out of the classroom  xIntent  [GEN]	to start a new life
PersonX consults her mentor  xWant  [GEN]	to see her work
PersonX makes PersonY breakfast  HinderedBy  [GEN]	PersonX is too busy to cook
PersonX is self-sufficient  HinderedBy  [GEN]	PersonX is careless
PersonX checks the garage  HinderedBy  [GEN]	PersonX is not allowed to drive
PersonX withdraws $800 from the bank  HinderedBy  [GEN]	PersonX can't find a bank
PersonX remembers how PersonY smiled  xEffect  [GEN]	likes PersonY
PersonX helps PersonY lose weight  xReact  [GEN]	proud
PersonX becomes a stranger  xEffect  [GEN]	is surprised
PersonX wins the medal  xNeed  [GEN]	to be in the team
PersonX sits by the fire  xIntent  [GEN]	to be close to the fire
PersonX becomes a yoga instructor  xReact  [GEN]	content
PersonX is a very good worker  xAttr  [GEN]	good at work
PersonX and PersonY plans to leave together  xIntent  [GEN]	to be liked by PersonY
PersonX becomes a stranger  xAttr  [GEN]	weird
PersonX saves the doctor  xReact  [GEN]	happy
PersonX practices card tricks  xNeed  [GEN]	to have a desire to practice
PersonX asks to be defended  xAttr  [GEN]	stubborn
PersonX drives to her sister's house  xReact  [GEN]	excited
PersonX is self-sufficient  xNeed  [GEN]	to have the money to buy supplies
PersonX races in a car  xIntent  [GEN]	to try something new
PersonX takes a diploma  xReact  [GEN]	satisfied
PersonX is an auto mechanic  xNeed  [GEN]	to have a truck
PersonX recedes and has a second child  xEffect  [GEN]	is happier
PersonX wants to give up smoking  xEffect  [GEN]	loses his temper
PersonX tells PersonY that he still loves her  xIntent  [GEN]	to make PersonY happy
PersonX announces PersonY as their successor  xEffect  [GEN]	is proud of PersonY
PersonX holds up a gun  xIntent  [GEN]	to protect himself
PersonX explains her fears  HinderedBy  [GEN]	PersonX doesn't know what she wants to say
PersonX helps PersonY in a bind  xAttr  [GEN]	trustworthy
PersonX wins the medal  xReact  [GEN]	satisfied
PersonX watches her birthday cake collapse  xWant  [GEN]	to make something fun of it
PersonX gets in trouble again  HinderedBy  [GEN]	PersonX is immune to the fear of a fight
PersonX is about to marry PersonY  xAttr  [GEN]	mature
PersonX runs a hand over PersonY's body  xNeed  [GEN]	to have an interest in PersonY
PersonX does not return the book  xEffect  [GEN]	is in trouble
PersonX does his laundry  xAttr  [GEN]	lazy
PersonX studies different opinions  xEffect  [GEN]	gets smarter
PersonX plans to go to the zoo  xEffect  [GEN]	has a good time
PersonX dresses in a silly outfit  xIntent  [GEN]	to impress others
PersonX and PersonY share milk  HinderedBy  [GEN]	PersonX and PersonY are allergic to milk
PersonX invites PersonY to go somewhere  xWant  [GEN]	to go home
PersonX sits down at a pub  xEffect  [GEN]	is drunk
PersonX manages a business  xAttr  [GEN]	a leader
PersonX prefers animals to humans  xWant  [GEN]	to be a lion
PersonX does not brush his teeth  xReact  [GEN]	at ease
PersonX decides to punish PersonY  xAttr  [GEN]	cruel
PersonX visits a cemetery  xReact  [GEN]	joyful
PersonX has a picnic with his family  xAttr  [GEN]	polite
PersonX gets a new perspective  xNeed  [GEN]	to try something new
PersonX finds out PersonY’s story  xReact  [GEN]	supportive
PersonX becomes very angry  xAttr  [GEN]	angry
PersonX buys PersonY a plant  HinderedBy  [GEN]	PersonX can't find the plant
PersonX accepts a deal  HinderedBy  [GEN]	PersonX is unhappy with his job
PersonX tries to prove PersonY is right  xAttr  [GEN]	persuasive
PersonX eats at a restaurant  HinderedBy  [GEN]	PersonX is broke
PersonX becomes wise to PersonY's ways  xReact  [GEN]	wise
PersonX orders some coffee  xReact  [GEN]	full
PersonX meets a person in church  xWant  [GEN]	to meet more people
PersonX tries to make PersonY laugh  xEffect  [GEN]	makes PersonY laugh
PersonX makes a model airplane  xReact  [GEN]	proud
PersonX talks about art  xNeed  [GEN]	to be interested in art
PersonX offers a hand of friendship  xIntent  [GEN]	to be liked
PersonX has cash flow problems  HinderedBy  [GEN]	PersonX has no money
PersonX brings PersonY his paycheck  xWant  [GEN]	to help PersonY
PersonX is very good at her job  xWant  [GEN]	to be a boss
PersonX decided to go to war  xEffect  [GEN]	saves his friend
PersonX begins again  xIntent  [GEN]	to finish X
PersonX has discovered enough  xAttr  [GEN]	determined
PersonX's family talks to her  xEffect  [GEN]	feels more at ease
PersonX uses PersonY’s tools  xReact  [GEN]	competent
PersonX re-arranges the living room  xNeed  [GEN]	to be able to do this
PersonX and PersonY get reacquainted  xNeed  [GEN]	to have a connection to PersonY
PersonX falls down while PersonY laughs  xReact  [GEN]	upset
PersonX asks for an omelette  xIntent  [GEN]	to enjoy the delicious food
PersonX seeks out advice  HinderedBy  [GEN]	PersonX is unable to find the advice
PersonX explains the point  xAttr  [GEN]	intelligent
PersonX flies out the door  xIntent  [GEN]	to live
