PersonX announces his party  xIntent  [GEN]	to be the center of attention
PersonX heads into the room  xReact  [GEN]	comfortable
PersonX asks PersonY to check a ballgame  HinderedBy  [GEN]	PersonX is too tired to play
PersonX is sharp  xIntent  [GEN]	to be sharp
PersonX runs 10 miles  xAttr  [GEN]	athletic
PersonX attends an international congress  xReact  [GEN]	pleased
PersonX helps PersonY choose a site  xNeed  [GEN]	to be able to help
PersonX looks at PersonY's eyes  xIntent  [GEN]	to be able to see PersonY
PersonX notices a white butterfly  xEffect  [GEN]	sees a butterfly
PersonX destroys some electronics  xAttr  [GEN]	destructive
PersonX bought a cake  xEffect  [GEN]	was pleased
PersonX posts it on the Internet  xAttr  [GEN]	an Internet expert
PersonX takes an architectural tour  HinderedBy  [GEN]	PersonX can't find the tickets
PersonX recognizes PersonY's wishes  xEffect  [GEN]	accepts PersonY's help
PersonX decides to go to the park  xIntent  [GEN]	to explore the park
PersonX attends class  xIntent  [GEN]	to be accepted
PersonX decides to be generous  xIntent  [GEN]	to be kind
PersonX meets two new friends  xAttr  [GEN]	sociable
PersonX suggests alternative  HinderedBy  [GEN]	PersonX is allergic to alternative
PersonX agrees to move in with PersonY  xAttr  [GEN]	secure
PersonX posts on PersonY's journal  xAttr  [GEN]	helpful
PersonX runs on a treadmill  xAttr  [GEN]	athletic
PersonX does drugs  xReact  [GEN]	remorseful
PersonX gets really mad  xEffect  [GEN]	is sent to a psychiatric hospital
PersonX reads the next chapter  xReact  [GEN]	excited
PersonX faints in PersonY's presence  xReact  [GEN]	angry
PersonX does not like to show anger  xAttr  [GEN]	cautious
PersonX kisses PersonY on the cheek  xReact  [GEN]	touched
PersonX cleans up the leaves  xIntent  [GEN]	to have a clean house
PersonX adopts a child  HinderedBy  [GEN]	PersonX is not a child
PersonX loses her suitcase  xReact  [GEN]	nervous
PersonX reacts to police officer  xWant  [GEN]	to avoid contact
PersonX loses her fortune  xWant  [GEN]	to get an inheritance
PersonX has a nightmare about what PersonY said  xWant  [GEN]	to tell PersonY something
PersonX tells PersonY to stop  xIntent  [GEN]	to make PersonY stop
PersonX edits PersonY's manuscript  HinderedBy  [GEN]	PersonX is no longer employed
PersonX avoids taking action  xReact  [GEN]	disappointed
PersonX really loses it  xAttr  [GEN]	insecure
PersonX helps person Y with his work  xIntent  [GEN]	to help someone
PersonX has a reputation for philanthropy  xWant  [GEN]	to see that money is going to charity
PersonX shows PersonY something  xEffect  [GEN]	gets PersonY's attention
PersonX found PersonY annoying  xWant  [GEN]	to be alone
PersonX and PersonY have good chemistry  xReact  [GEN]	in love
PersonX values PersonY’s relationship  xEffect  [GEN]	has a better relationship with PersonY
