PersonX is sharp  xIntent  [GEN]	to be sharp
PersonX runs 10 miles  xAttr  [GEN]	athletic
PersonX attends an international congress  xReact  [GEN]	proud
PersonX helps PersonY choose a site  xNeed  [GEN]	to be available
PersonX looks at PersonY's eyes  xIntent  [GEN]	to understand PersonY
PersonX notices a white butterfly  xEffect  [GEN]	sees a butterfly
PersonX destroys some electronics  xAttr  [GEN]	a destructive person
PersonX bought a cake  xEffect  [GEN]	ate the cake
PersonX posts it on the Internet  xAttr  [GEN]	creative
PersonX takes an architectural tour  HinderedBy  [GEN]	PersonX can't find the right place to take the tour
PersonX recognizes PersonY's wishes  xEffect  [GEN]	loves PersonY
PersonX decides to go to the park  xIntent  [GEN]	to spend time with his friends
PersonX attends class  xIntent  [GEN]	to be the center of attention
PersonX decides to be generous  xIntent  [GEN]	to make a difference
PersonX meets two new friends  xAttr  [GEN]	outgoing
PersonX suggests alternative  HinderedBy  [GEN]	PersonX doesn't like alternative
PersonX agrees to move in with PersonY  xAttr  [GEN]	open-minded
PersonX posts on PersonY's journal  xAttr  [GEN]	interesting
PersonX runs on a treadmill  xAttr  [GEN]	energetic
PersonX does drugs  xReact  [GEN]	guilty
PersonX gets really mad  xEffect  [GEN]	is very upset
PersonX reads the next chapter  xReact  [GEN]	anxious
PersonX faints in PersonY's presence  xReact  [GEN]	upset
PersonX does not like to show anger  xAttr  [GEN]	peaceful
PersonX kisses PersonY on the cheek  xReact  [GEN]	sexy
PersonX cleans up the leaves  xIntent  [GEN]	to be tidy
PersonX adopts a child  HinderedBy  [GEN]	PersonX is too afraid to adopt a child
PersonX loses her suitcase  xReact  [GEN]	frustrated
PersonX reacts to police officer  xWant  [GEN]	to find a lawyer
PersonX loses her fortune  xWant  [GEN]	to have money
PersonX has a nightmare about what PersonY said  xWant  [GEN]	to tell PersonY what she said
PersonX tells PersonY to stop  xIntent  [GEN]	PersonY to stop wasting money
PersonX edits PersonY's manuscript  HinderedBy  [GEN]	PersonX can't find the paper
PersonX avoids taking action  xReact  [GEN]	anxious
PersonX really loses it  xAttr  [GEN]	irresponsible
PersonX helps person Y with his work  xIntent  [GEN]	to help person Y
PersonX has a reputation for philanthropy  xWant  [GEN]	to donate money
PersonX shows PersonY something  xEffect  [GEN]	is thanked by PersonY
PersonX found PersonY annoying  xWant  [GEN]	to make PersonY happy
PersonX and PersonY have good chemistry  xReact  [GEN]	proud
PersonX values PersonY’s relationship  xEffect  [GEN]	feels better about PersonY
