Alice faints in Bob's presence  xReact  [GEN]	upset
Alice does not like to show anger  xAttr  [GEN]	peaceful
Alice kisses Bob on the cheek  xReact  [GEN]	content
Alice cleans up the leaves  xIntent  [GEN]	to be a nice person
Alice adopts a child  HinderedBy  [GEN]	Alice is too young to have a child
Alice loses her suitcase  xReact  [GEN]	upset
Alice reacts to police officer  xWant  [GEN]	to know his whereabouts
Alice loses her fortune  xWant  [GEN]	to make money
Alice has a nightmare about what Bob said  xWant  [GEN]	to laugh
Alice tells Bob to stop  xIntent  [GEN]	to stop Bob from hurting people
Alice edits Bob's manuscript  HinderedBy  [GEN]	Alice can't find the right paper
Alice avoids taking action  xReact  [GEN]	frustrated
Alice really loses it  xAttr  [GEN]	angry
Alice helps person Y with his work  xIntent  [GEN]	to help person Y
Alice has a reputation for philanthropy  xWant  [GEN]	to spend money
Alice shows Bob something  xEffect  [GEN]	is thanked by Bob
Alice found Bob annoying  xWant  [GEN]	to make Bob angry
Alice and Bob have good chemistry  xReact  [GEN]	happy
Alice values Bob’s relationship  xEffect  [GEN]	is a good friend of Bob
