PersonX heads into the room  xReact  [GEN]	confident
PersonX asks PersonY to check a ballgame  HinderedBy  [GEN]	PersonX is too busy to go to the game
PersonX is sharp  xIntent  [GEN]	to be a leader
PersonX runs 10 miles  xAttr  [GEN]	athletic
PersonX attends an international congress  xReact  [GEN]	nervous
PersonX helps PersonY choose a site  xNeed  [GEN]	to have an influence on PersonY
PersonX looks at PersonY's eyes  xIntent  [GEN]	to see PersonY's eyes
PersonX notices a white butterfly  xEffect  [GEN]	is attracted to the butterfly
PersonX destroys some electronics  xAttr  [GEN]	destructive
PersonX bought a cake  xEffect  [GEN]	is thanked by his mother
PersonX posts it on the Internet  xAttr  [GEN]	independent
PersonX takes an architectural tour  HinderedBy  [GEN]	PersonX is too busy to travel
PersonX recognizes PersonY's wishes  xEffect  [GEN]	is grateful to PersonY
PersonX decides to go to the park  xIntent  [GEN]	to be with his friends
PersonX attends class  xIntent  [GEN]	to be a good student
PersonX decides to be generous  xIntent  [GEN]	to help others
PersonX meets two new friends  xAttr  [GEN]	sociable
PersonX suggests alternative  HinderedBy  [GEN]	PersonX is too shy to speak up
PersonX agrees to move in with PersonY  xAttr  [GEN]	friendly
PersonX posts on PersonY's journal  xAttr  [GEN]	supportive
PersonX runs on a treadmill  xAttr  [GEN]	athletic
PersonX does drugs  xReact  [GEN]	addicted
PersonX gets really mad  xEffect  [GEN]	becomes more serious
PersonX reads the next chapter  xReact  [GEN]	excited
PersonX faints in PersonY's presence  xReact  [GEN]	terrified
PersonX does not like to show anger  xAttr  [GEN]	polite
PersonX kisses PersonY on the cheek  xReact  [GEN]	happy
PersonX cleans up the leaves  xIntent  [GEN]	to make the yard look nice
PersonX adopts a child  HinderedBy  [GEN]	PersonX can't afford a child
PersonX loses her suitcase  xReact  [GEN]	angry
PersonX reacts to police officer  xWant  [GEN]	to get away
PersonX loses her fortune  xWant  [GEN]	to have more money
PersonX has a nightmare about what PersonY said  xWant  [GEN]	to talk to PersonY
PersonX tells PersonY to stop  xIntent  [GEN]	to stop PersonY from being destructive
PersonX edits PersonY's manuscript  HinderedBy  [GEN]	PersonX can't find the computer to write the manuscript
PersonX avoids taking action  xReact  [GEN]	calm
PersonX really loses it  xAttr  [GEN]	emotional
PersonX helps person Y with his work  xIntent  [GEN]	to help person Y
PersonX has a reputation for philanthropy  xWant  [GEN]	to donate money to charity
PersonX shows PersonY something  xEffect  [GEN]	is thanked by PersonY
PersonX found PersonY annoying  xWant  [GEN]	to ignore PersonY
PersonX and PersonY have good chemistry  xReact  [GEN]	pleased
PersonX values PersonY’s relationship  xEffect  [GEN]	is happy for PersonY
