PersonX takes an architectural tour  HinderedBy  [GEN]	personx can't find the map
PersonX recognizes PersonY's wishes  xEffect  [GEN]	buys persony something
PersonX decides to go to the park  xIntent  [GEN]	to spend time with his friends
PersonX attends class  xIntent  [GEN]	to learn more about the environment
PersonX decides to be generous  xIntent  [GEN]	to show his friends that he is a good person
PersonX meets two new friends  xAttr  [GEN]	sociable
PersonX suggests alternative  HinderedBy  [GEN]	personx is too busy to think about alternatives
PersonX agrees to move in with PersonY  xAttr  [GEN]	kind
PersonX posts on PersonY's journal  xAttr  [GEN]	social
PersonX runs on a treadmill  xAttr  [GEN]	flexible
PersonX does drugs  xReact  [GEN]	guilty
PersonX gets really mad  xEffect  [GEN]	is yelled at by his parents
PersonX reads the next chapter  xReact  [GEN]	content
PersonX faints in PersonY's presence  xReact  [GEN]	embarrassed
PersonX does not like to show anger  xAttr  [GEN]	neutral
PersonX kisses PersonY on the cheek  xReact  [GEN]	delighted
PersonX cleans up the leaves  xIntent  [GEN]	to be tidy
PersonX adopts a child  HinderedBy  [GEN]	personx can't afford to adopt a child
PersonX loses her suitcase  xReact  [GEN]	upset
PersonX reacts to police officer  xWant  [GEN]	to run away
PersonX loses her fortune  xWant  [GEN]	to find a new fortune
PersonX has a nightmare about what PersonY said  xWant  [GEN]	to see persony again
PersonX tells PersonY to stop  xIntent  [GEN]	to stop persony from talking
PersonX edits PersonY's manuscript  HinderedBy  [GEN]	personx is in the hospital
PersonX avoids taking action  xReact  [GEN]	safe
PersonX really loses it  xAttr  [GEN]	temperamental
PersonX helps person Y with his work  xIntent  [GEN]	to help someone
PersonX has a reputation for philanthropy  xWant  [GEN]	to be a philanthropist
PersonX shows PersonY something  xEffect  [GEN]	is thanked by persony
PersonX found PersonY annoying  xWant  [GEN]	to avoid persony
PersonX and PersonY have good chemistry  xReact  [GEN]	excited
PersonX values PersonY’s relationship  xEffect  [GEN]	is compassionate
